Molecule=DCC81Br,StateName=000_2(2)2(2)_0e,L=0,UseAsLower=0,Energy=0,EnergyError=0,B=0,BError=0,D=0,DError=0,H=0,HError=0,HFixed=1,Band=?
Molecule=DCC81Br,StateName=000_2(2)2(2)_0f,L=0,UseAsLower=0,Energy=1523.233632,EnergyError=0.000122168,B=0.122142805,BError=2.38001E-7,D=2.0624E-8,DError=3.10032E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_3(1)0(0)_1e,L=1,UseAsLower=0,Energy=1433.209681,EnergyError=3.5468E-5,B=0.121571498,BError=1.67493E-7,D=2.04554E-8,DError=1.42997E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_3(1)0(0)_1f,L=1,UseAsLower=0,Energy=1433.209873,EnergyError=3.03876E-5,B=0.12171592,BError=2.48898E-7,D=2.05628E-8,DError=2.07854E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_3(1)1(1)_0e,L=0,UseAsLower=0,Energy=0,EnergyError=0,B=0,BError=0,D=0,DError=0,H=0,HError=0,HFixed=1,Band=?,Note=Resonanssia
Molecule=DCC81Br,StateName=000_3(1)1(1)_0f,L=0,UseAsLower=0,Energy=1711.709211,EnergyError=9.8065E-5,B=0.121967977,BError=2.22755E-7,D=2.11504E-8,DError=2.04849E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_3(1)1(1)_2e,L=2,UseAsLower=0,Energy=1715.223876,EnergyError=0,B=0,BError=0,D=0,DError=0,H=0,HError=0,HFixed=1,Band=?,Note=Resonanssia
Molecule=DCC81Br,StateName=000_3(1)1(1)_2f,L=2,UseAsLower=0,Energy=1715.223876,EnergyError=9.72338E-5,B=0.121960014,BError=2.24428E-7,D=2.07476E-8,DError=2.21482E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_4(0)0(0)_0e,L=0,UseAsLower=0,Energy=1905.792596,EnergyError=5.33163E-5,B=0.121770275,BError=1.82001E-7,D=2.27695E-8,DError=2.38924E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
Molecule=DCC81Br,StateName=000_4(2)0(0)_2e,L=2,UseAsLower=0,Energy=1915.408908,EnergyError=5.12733E-5,B=0.12176437,BError=1.89837E-7,D=1.88101E-8,DError=2.68618E-11,H=0,HError=0,HFixed=1,Band=?,Note=Final
